timestamp,actual_temperature_24h,xgb_prediction,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2023-01-07 03:00:00,22.3,23.643991,22.4855698,24.8024122,22.032652,25.25533,21.56157675,25.72640525
2023-01-07 04:00:00,22.2,23.50917,22.3507488,24.6675912,21.897831,25.120509000000002,21.42675575,25.59158425
2023-01-07 05:00:00,22.9,23.32058,22.1621588,24.4790012,21.709241,24.931919,21.23816575,25.40299425
2023-01-07 06:00:00,23.1,23.332361,22.1739398,24.490782199999998,21.721021999999998,24.9437,21.24994675,25.414775249999998
2023-01-07 07:00:00,23.6,24.494425,23.3360038,25.6528462,22.883086,26.105764,22.41201075,26.57683925
2023-01-07 08:00:00,24.7,25.832716,24.674294800000002,26.9911372,24.221377,27.444055000000002,23.750301750000002,27.91513025
2023-01-07 09:00:00,25.6,27.100288,25.9418668,28.2587092,25.488948999999998,28.711627,25.01787375,29.18270225
2023-01-07 10:00:00,26.5,27.415995,26.2575738,28.574416199999998,25.804655999999998,29.027334,25.33358075,29.498409249999998
2023-01-07 11:00:00,27.2,27.714655,26.5562338,28.8730762,26.103316,29.325994,25.63224075,29.79706925
2023-01-07 12:00:00,27.2,27.768833,26.6104118,28.9272542,26.157494,29.380172,25.68641875,29.85124725
2023-01-07 13:00:00,27.2,27.67777,26.5193488,28.8361912,26.066430999999998,29.289109,25.59535575,29.76018425
2023-01-07 14:00:00,27.1,27.289003,26.1305818,28.4474242,25.677664,28.900342000000002,25.20658875,29.37141725
2023-01-07 15:00:00,26.7,26.717653,25.5592318,27.876074199999998,25.106313999999998,28.328992,24.63523875,28.800067249999998
2023-01-07 16:00:00,26.1,25.885748,24.7273268,27.0441692,24.274409,27.497087,23.80333375,27.96816225
2023-01-07 17:00:00,25.6,25.129213,23.9707918,26.2876342,23.517874,26.740552,23.04679875,27.21162725
2023-01-07 18:00:00,24.8,24.751307,23.5928858,25.9097282,23.139968,26.362646,22.66889275,26.83372125
2023-01-07 19:00:00,24.7,24.584116,23.425694800000002,25.7425372,22.972777,26.195455000000003,22.501701750000002,26.66653025
2023-01-07 20:00:00,24.4,24.154095,22.995673800000002,25.3125162,22.542756,25.765434000000003,22.071680750000002,26.23650925
2023-01-07 21:00:00,24.1,24.108099,22.9496778,25.2665202,22.49676,25.719438,22.02568475,26.19051325
2023-01-07 22:00:00,23.9,24.142912,22.9844908,25.3013332,22.531572999999998,25.754251,22.06049775,26.22532625
2023-01-07 23:00:00,23.5,23.903824,22.7454028,25.0622452,22.292485,25.515163,21.82140975,25.98623825
2023-01-08 00:00:00,23.1,23.062004,21.903582800000002,24.2204252,21.450665,24.673343000000003,20.979589750000002,25.14441825
2023-01-08 01:00:00,22.8,22.372126,21.213704800000002,23.5305472,20.760787,23.983465000000002,20.289711750000002,24.45454025
2023-01-08 02:00:00,22.6,21.973948,20.8155268,23.1323692,20.362609,23.585287,19.89153375,24.05636225
2023-01-08 03:00:00,22.3,21.4076,20.2491788,22.566021199999998,19.796260999999998,23.018939,19.32518575,23.490014249999998
2023-01-08 04:00:00,22.1,21.229013,20.0705918,22.387434199999998,19.617673999999997,22.840352,19.14659875,23.311427249999998
2023-01-08 05:00:00,22.0,22.03647,20.878048800000002,23.1948912,20.425131,23.647809000000002,19.954055750000002,24.11888425
2023-01-08 06:00:00,22.0,22.757002,21.5985808,23.9154232,21.145663,24.368341,20.67458775,24.83941625
2023-01-08 07:00:00,23.1,23.54766,22.3892388,24.7060812,21.936321,25.158999,21.46524575,25.63007425
2023-01-08 08:00:00,25.0,25.074442,23.916020800000002,26.2328632,23.463103,26.685781000000002,22.992027750000002,27.15685625
2023-01-08 09:00:00,25.8,26.136663,24.9782418,27.295084199999998,24.525323999999998,27.748002,24.05424875,28.219077249999998
2023-01-08 10:00:00,26.4,26.923794,25.7653728,28.0822152,25.312455,28.535133000000002,24.84137975,29.00620825
2023-01-08 11:00:00,26.7,27.5968,26.438378800000002,28.7552212,25.985461,29.208139000000003,25.514385750000002,29.67921425
2023-01-08 12:00:00,27.0,27.550695,26.3922738,28.7091162,25.939356,29.162034000000002,25.46828075,29.63310925
2023-01-08 13:00:00,27.0,27.493572,26.3351508,28.6519932,25.882233,29.104911,25.41115775,29.57598625
2023-01-08 14:00:00,26.9,27.240856,26.0824348,28.3992772,25.629517,28.852195000000002,25.15844175,29.32327025
2023-01-08 15:00:00,26.5,26.749336,25.5909148,27.9077572,25.137997,28.360675,24.66692175,28.83175025
2023-01-08 16:00:00,25.8,26.127193,24.9687718,27.285614199999998,24.515853999999997,27.738532,24.04477875,28.209607249999998
2023-01-08 17:00:00,25.4,25.50465,24.346228800000002,26.6630712,23.893311,27.115989000000003,23.422235750000002,27.58706425
2023-01-08 18:00:00,24.3,24.863726,23.7053048,26.0221472,23.252387,26.475065,22.78131175,26.94614025
2023-01-08 19:00:00,23.7,24.579126,23.4207048,25.737547199999998,22.967786999999998,26.190465,22.49671175,26.661540249999998
2023-01-08 20:00:00,23.4,24.415222,23.2568008,25.5736432,22.803883,26.026561,22.33280775,26.49763625
2023-01-08 21:00:00,23.1,24.1449,22.9864788,25.3033212,22.533561,25.756239,22.06248575,26.22731425
2023-01-08 22:00:00,22.6,23.88209,22.723668800000002,25.0405112,22.270751,25.493429000000003,21.799675750000002,25.96450425
2023-01-08 23:00:00,21.8,23.383556,22.2251348,24.541977199999998,21.772216999999998,24.994895,21.30114175,25.465970249999998
2023-01-09 00:00:00,21.6,22.882113,21.7236918,24.0405342,21.270774,24.493452,20.79969875,24.96452725
2023-01-09 01:00:00,21.5,22.602419,21.4439978,23.7608402,20.99108,24.213758000000002,20.520004750000002,24.68483325
2023-01-09 02:00:00,20.9,22.200993,21.0425718,23.3594142,20.589654,23.812332,20.11857875,24.28340725
2023-01-09 03:00:00,20.3,21.99057,20.832148800000002,23.1489912,20.379231,23.601909000000003,19.908155750000002,24.07298425
2023-01-09 04:00:00,20.0,21.714025,20.5556038,22.8724462,20.102686,23.325364,19.63161075,23.79643925
2023-01-09 05:00:00,20.7,21.661032,20.5026108,22.819453199999998,20.049692999999998,23.272371,19.57861775,23.743446249999998
2023-01-09 06:00:00,21.1,21.540558,20.3821368,22.6989792,19.929219,23.151897,19.45814375,23.62297225
2023-01-09 07:00:00,21.7,22.580727,21.4223058,23.7391482,20.969388,24.192066,20.49831275,24.66314125
2023-01-09 08:00:00,23.3,24.420069,23.261647800000002,25.5784902,22.80873,26.031408000000003,22.337654750000002,26.50248325
2023-01-09 09:00:00,25.4,25.693975,24.5355538,26.852396199999998,24.082635999999997,27.305314,23.61156075,27.776389249999998
2023-01-09 10:00:00,26.8,26.467648,25.3092268,27.6260692,24.856309,28.078987,24.38523375,28.55006225
2023-01-09 11:00:00,27.0,26.92253,25.7641088,28.080951199999998,25.311190999999997,28.533869,24.84011575,29.004944249999998
2023-01-09 12:00:00,27.2,27.159124,26.0007028,28.317545199999998,25.547784999999998,28.770463,25.07670975,29.241538249999998
2023-01-09 13:00:00,27.3,27.249237,26.0908158,28.4076582,25.637898,28.860576000000002,25.16682275,29.33165125
2023-01-09 14:00:00,26.9,26.998686,25.8402648,28.1571072,25.387347,28.610025,24.91627175,29.08110025
2023-01-09 15:00:00,26.5,26.502127,25.343705800000002,27.6605482,24.890788,28.113466000000003,24.419712750000002,28.58454125
2023-01-09 16:00:00,25.9,25.822157,24.6637358,26.9805782,24.210818,27.433496,23.73974275,27.90457125
2023-01-09 17:00:00,25.5,25.247667,24.0892458,26.4060882,23.636328,26.859006,23.16525275,27.33008125
2023-01-09 18:00:00,24.5,24.350891,23.1924698,25.5093122,22.739552,25.96223,22.26847675,26.43330525
2023-01-09 19:00:00,24.0,23.862206,22.7037848,25.0206272,22.250867,25.473545,21.77979175,25.94462025
2023-01-09 20:00:00,23.7,23.219688,22.061266800000002,24.3781092,21.608349,24.831027000000002,21.137273750000002,25.30210225
2023-01-09 21:00:00,23.3,22.911013,21.7525918,24.0694342,21.299674,24.522352,20.82859875,24.99342725
2023-01-09 22:00:00,23.0,22.570833,21.4124118,23.7292542,20.959494,24.182172,20.48841875,24.65324725
2023-01-09 23:00:00,21.8,21.90533,20.7469088,23.0637512,20.293991,23.516669,19.82291575,23.98774425
2023-01-10 00:00:00,20.8,21.885738,20.7273168,23.0441592,20.274399,23.497077,19.80332375,23.96815225
2023-01-10 01:00:00,20.1,21.557173,20.3987518,22.715594199999998,19.945833999999998,23.168512,19.47475875,23.639587249999998
2023-01-10 02:00:00,19.8,21.603758,20.4453368,22.7621792,19.992418999999998,23.215097,19.52134375,23.68617225
2023-01-10 03:00:00,19.5,21.146748,19.9883268,22.305169199999998,19.535408999999998,22.758087,19.06433375,23.229162249999998
